name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
LS999562	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FII	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP039431	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FII	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP037507	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_011776	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_024977	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP006761	FIA	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FIB	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FIC	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FII	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FIIK	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FIIS	-	-	-	-	-	-	-	Y1:A-:B-
CP006761	FIIY	100.0	100.0	164	164	0	FIIY_1	Y1	Y1:A-:B-
CP000973	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FII	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP000973	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIA	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIB	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIC	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FII	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KT982615	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FII	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP011333	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIA	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIB	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIC	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FII	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIIK	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIIS	-	-	-	-	-	-	-	F-:A-:B-
MG651603	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FII	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP045556	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FII	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP010598	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIA	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIB	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIC	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FII	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KY000045	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002126	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FII	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP010687	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KT780723	FIA	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FIB	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FIC	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FII	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FIIK	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FIIS	-	-	-	-	-	-	-	Y3:A-:B-
KT780723	FIIY	100.0	100.0	167	167	0	FIIY_3	Y3	Y3:A-:B-
NC_019170	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_019170	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FII	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP021826	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP023938	FIA	-	-	-	-	-	-	-	F33:A-:B-
CP023938	FIB	-	-	-	-	-	-	-	F33:A-:B-
CP023938	FIC	-	-	-	-	-	-	-	F33:A-:B-
CP023938	FII	100.0	100.0	156	156	0	FII_33	F33	F33:A-:B-
CP023938	FIIK	-	-	-	-	-	-	-	F33:A-:B-
CP023938	FIIS	-	-	-	-	-	-	-	F33:A-:B-
CP023938	FIIY	-	-	-	-	-	-	-	F33:A-:B-
CP024914	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024914	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_019310	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FII	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP017659	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP026714	FIA	-	-	-	-	-	-	-	S1:A-:B22
CP026714	FIB	100.0	100.0	373	373	0	FIB_22	B22	S1:A-:B22
CP026714	FIC	-	-	-	-	-	-	-	S1:A-:B22
CP026714	FII	-	-	-	-	-	-	-	S1:A-:B22
CP026714	FIIK	-	-	-	-	-	-	-	S1:A-:B22
CP026714	FIIS	100.0	100.0	215	215	0	FIIS_1	S1	S1:A-:B22
CP026714	FIIY	-	-	-	-	-	-	-	S1:A-:B22
CP001302	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FII	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP001302	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FII	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP020897	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FII	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP043210	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FII	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP033523	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FII	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP018222	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FII	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP018728	FIIY	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIA	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIB	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIC	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FII	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIIK	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIIS	-	-	-	-	-	-	-	F-:A-:B-
LR027520	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FII	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP034188	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_023918	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FII	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP020905	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP044958	FIA	100.0	100.0	383	383	0	FIA_8	A8	F-:A8:B-
CP044958	FIB	-	-	-	-	-	-	-	F-:A8:B-
CP044958	FIC	-	-	-	-	-	-	-	F-:A8:B-
CP044958	FII	-	-	-	-	-	-	-	F-:A8:B-
CP044958	FIIK	-	-	-	-	-	-	-	F-:A8:B-
CP044958	FIIS	-	-	-	-	-	-	-	F-:A8:B-
CP044958	FIIY	-	-	-	-	-	-	-	F-:A8:B-
NC_003922	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_003922	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FII	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP001292	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024330	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIA	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIB	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIC	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FII	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KY436021	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FII	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP030625	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002402	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FII	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP022302	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FII	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP036314	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP019074	FIA	-	-	-	-	-	-	-	F-:A-:B24?
CP019074	FIB	100.0	92.22520107238606	344	373	0	FIB_24?	B24?	F-:A-:B24?
CP019074	FIC	-	-	-	-	-	-	-	F-:A-:B24?
CP019074	FII	-	-	-	-	-	-	-	F-:A-:B24?
CP019074	FIIK	-	-	-	-	-	-	-	F-:A-:B24?
CP019074	FIIS	-	-	-	-	-	-	-	F-:A-:B24?
CP019074	FIIY	-	-	-	-	-	-	-	F-:A-:B24?
CP000618	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FII	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP000618	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FII	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP011066	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FII	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP026150	FIIY	-	-	-	-	-	-	-	F-:A-:B-
LT985272	FIA	-	-	-	-	-	-	-	F2:A-:B-
LT985272	FIB	-	-	-	-	-	-	-	F2:A-:B-
LT985272	FIC	-	-	-	-	-	-	-	F2:A-:B-
LT985272	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B-
LT985272	FIIK	-	-	-	-	-	-	-	F2:A-:B-
LT985272	FIIS	-	-	-	-	-	-	-	F2:A-:B-
LT985272	FIIY	-	-	-	-	-	-	-	F2:A-:B-
AP010934	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FII	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP010934	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_014134	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FII	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP009489	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FII	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP031615	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FII	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP032615	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FII	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP018328	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FII	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP013802	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIA	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIB	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIC	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FII	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KY014465	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FII	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP030046	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_012255	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FII	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP001492	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FII	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP003617	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002950	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FII	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP031116	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FIA	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FIB	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FIC	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FII	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KM583822	FIIS	-	-	-	-	-	-	-	F-:A-:B-
